,latitude,longitude,calldescription
641070,42.3892326796208,-83.2106879500883,INVESTIGATE PERSON
1272999,42.4171693445652,-82.9107763094967,UNKNOWN PROBLEM
182769,42.3461602899825,-83.063695975543,PERSON WITH WEAPON
178493,42.3516772560925,-83.060752603117,DISTURBANCE
298980,42.3895897871693,-83.1939178195817,DISTURBANCE
1785426,42.3575808618253,-83.235957301986,SPECIAL ATTENTION
1008287,42.438481606111495,-83.16773749748421,SHOOTING/CUTTING/PENT WOUND
2000221,42.3448937240491,-83.0629772680331,SPECIAL ATTENTION
1379043,42.420253191897295,-83.0031635373369,VERIFIED ALR / PERSON W/O CODE
1015378,42.3764122584411,-83.07742759081691,SPECIAL ATTENTION
1539867,42.42070967219539,-82.9716545725404,TOWING DETAIL
1612659,42.342749339858706,-83.0547753614927,LARCENY REPORT
1183620,42.36666972484571,-83.12024002384291,MENTAL VIOLENT NOT ARMED
692201,42.4146053741598,-83.257473996098,TRAFFIC STOP
682450,42.440168905107605,-83.0024578524154,MENTAL VIOLENT NOT ARMED
1168901,42.3666953434632,-83.08258431141421,RAPE REPORT
1479534,42.446510329411396,-83.1250331760027,BUS BOARDING
1073158,42.425684597234294,-82.948912054951,UNKNOWN PROBLEM
1354026,42.3706956419582,-83.1754719088875,ASSAULT AND BATTERY
637936,42.4056522762037,-83.2681219752086,TRAFFIC STOP
385576,42.370783047986,-83.1180578397238,DISTURBANCE
13828,42.4451992987574,-83.1810037392733,INVESTIGATE PERSON
1575498,42.3398814216894,-83.20843301842521,INVESTIGATE AUTO
270761,42.3771052130364,-83.1223522125407,DISTURBANCE
215594,42.3107908789601,-83.0993180040879,UNKNOWN PROBLEM
2176898,42.43161283383821,-83.1415813944193,TRAFFIC STOP
869718,42.3307454177924,-83.0551557145558,TRAFFIC STOP
325629,42.4372784280069,-83.2175279949645,TOWING DETAIL
1011318,42.423794651306,-82.96123120022041,SHOTS FIRED IP
1980227,42.3852589551055,-83.1799740977505,HANGUP CALLS
1712403,42.3808456217999,-83.0161583222866,TRAFFIC STOP
2428654,42.3356054799031,-83.04098148634401,SPECIAL ATTENTION
193564,42.3405168467568,-83.077198173635,TRAFFIC STOP
1601030,42.3119167936886,-83.11989268151791,TRAFFIC STOP
1614844,42.408760780989496,-83.1990213490544,INVESTIGATE PERSON
1779126,42.4146707545469,-83.253855137023,DV A/B RPT
1665200,42.41225756301971,-82.93521158630121,TRAFFIC STOP
267057,42.331681288580796,-83.052667810135,TRAFFIC STOP
886620,42.4402914629285,-83.24172831813729,TRAFFIC STOP
2253321,42.3663507789277,-83.1499173382174,SPECIAL ATTENTION
742309,42.338893919661295,-83.030746344922,DISTURBANCE
828500,42.389409717620296,-82.99622646375781,SPECIAL ATTENTION
1939130,42.4266432471819,-83.23084979734,LARCENY REPORT
1294550,42.349844422423104,-83.0427957291743,SPECIAL ATTENTION
109719,42.418986066212504,-83.13991569149421,DISTURBANCE
411154,42.435332733867895,-83.22555340664721,TRAFFIC STOP
902903,42.356562503430204,-83.15780314729341,DISTURBANCE
1958528,42.3846099601761,-83.082944474256,DISTURBANCE
2036908,42.349932283954395,-83.1133364821685,ANIMAL COMPLAINT
1057415,42.3840690376786,-83.1883284550354,TRAFFIC STOP
2081642,42.4319453413257,-83.1324256594382,TRAFFIC STOP
1187348,42.3566239630603,-82.99864651362341,LARCENY REPORT
2000030,42.367778293965294,-83.1387714378791,SPECIAL ATTENTION
1308918,42.3771771384815,-83.07794406116959,TRAFFIC STOP
147111,42.3777205040589,-83.09310710146751,ASSAULT AND BATTERY
1162861,42.3103492989036,-83.1061670780349,PERSON WITH WEAPON
2232509,42.427206134216,-83.0055495059849,HANGUP CALLS
1098343,42.3003668801043,-83.1115602131719,MALICIOUS DESTRUCTION I/P
2167414,42.355879572995796,-83.2261459235094,TRAFFIC STOP
271335,42.4431493884031,-82.9829869714488,MISSING REPORT
1191361,42.4164791560091,-82.9967588373574,ASSAULT AND BATTERY
1985237,42.360367715706,-83.02418205270409,TRAFFIC STOP
608407,42.2703783164828,-83.1599903869748,SHOT OR STABBED DELTA
341102,42.4108852140261,-83.10068514823341,SPECIAL ATTENTION
875304,42.416156463051294,-83.0005293999104,SQUATTER DISTURBANCE
1320646,42.4236500985145,-83.27583943428591,TRAFFIC STOP
39579,42.3586512023331,-83.17263054727749,TRAFFIC STOP
53033,42.42693913446271,-82.95886315850319,TRAFFIC STOP
1204378,42.415497731854295,-83.255068031769,SPECIAL ATTENTION
572029,42.338253461198896,-83.02265102994659,ROBBERY NOT ARMED REPORT
83641,42.3369889123082,-83.05089456642891,INVESTIGATE PERSON
661182,42.3970289526131,-82.95449625334851,AUTO X UNK INJ / IMPAIRED
1401153,42.4363632397738,-83.2585765113237,THREATS REPORT
158999,42.4436360762892,-83.00015222110859,ONE DOWN OR OVER THE WHEEL
257709,42.3705975480745,-83.08142772663331,SPECIAL ATTENTION
1641667,42.3314310699851,-83.0931612712116,SPECIAL ATTENTION
1914712,42.328173531601294,-83.0453733458906,TOWING DETAIL
363442,42.4154438051195,-82.94944237305221,DISTURBANCE
2017853,42.4292127099892,-82.9970823774955,ASSIST PERSONNEL
213981,42.3559219484845,-83.0666204753357,TRAFFIC STOP
49796,42.3318474690031,-83.0420155482363,SPECIAL ATTENTION / DETAIL
192601,42.358705845837896,-83.1153558088493,TRAFFIC STOP
899052,42.3797930089084,-83.21232419684421,UNKNOWN PROBLEM
159955,42.3349568858112,-83.04942840701179,LOST PROPERTY
1741336,42.4083296955716,-82.9236225646021,MT EMS-TRO/ENTRY
2334654,42.4301777212681,-82.960518662488,DISTURBANCE
2003645,42.3702626997227,-83.19527413166209,UNKNOWN PROBLEM
99574,42.4079051387085,-83.117377146601,DISTURBANCE
1206382,42.3868766514089,-83.207869872037,UNKNOWN PROBLEM
2379786,42.426507901301605,-83.2148916924704,INVESTIGATE PERSON
1157049,42.4300355956528,-83.218897497664,TRAFFIC STOP
2088290,42.4297486210166,-83.1457456372932,THREATS REPORT
1180730,42.4169611735822,-83.1592533096864,SPECIAL ATTENTION
57505,42.3610688364635,-83.03159987700721,ASSAULT AND BATTERY
167983,42.3674165768756,-82.9395098259572,RECOVER AUTO
1543409,42.371530802775,-83.0195386059818,PANIC / DURESS ALARM
619942,42.342348455587704,-83.1472763450748,RECOVER AUTO
2010549,42.339129109160105,-83.0297757242332,MALICIOUS DESTRUCTION I/P
227400,42.4040882620428,-82.9980539618328,UNKNOWN PROBLEM
855950,42.4350856409343,-82.9777003501481,INVESTIGATE AUTO
2052141,42.380012222930205,-83.1982738029338,TRAFFIC STOP
2357178,42.3902517073276,-82.9857974101924,HANGUP CALLS
926357,42.4446671910322,-83.09846409667949,BURGLARY OCCUPANT AWAY I/P
566222,42.345655394626604,-83.0607629654656,INVESTIGATE PERSON
851227,42.4002977529371,-83.2568372832185,MISCELLANEOUS TRAFFIC
1462772,42.416939820819394,-83.1603283990754,SPECIAL ATTENTION
599347,42.4130914239583,-82.9437617462129,ASSAULT AND BATTERY
1291803,42.3143924048507,-83.1200792459877,DISTURBANCE
192638,42.3701072553653,-82.9983455997624,TRAFFIC STOP
911607,42.3853211939133,-83.1168015635101,FELONIOUS ASSAULT IP
600357,42.4021684521195,-82.9238116525756,ASSIST OTHER
2188317,42.4270588062192,-83.24301496684991,INVESTIGATE PERSON
378860,42.403710313370205,-82.9707932108211,MISSING REPORT
289826,42.3688727603451,-82.9874328208461,INVESTIGATE PERSON
1734115,42.3734501637425,-83.1405416833033,DISTURBANCE
772708,42.3658355817468,-83.0297248793565,SPECIAL ATTENTION
1380690,42.4164444333366,-82.9366415421032,ASSAULT AND BATTERY I/P
116769,42.366254108182396,-83.0778138933671,ANIMAL COMPLAINT
261196,42.341466340472,-83.02476781904899,MALICIOUS DESTRUCTION I/P
2238761,42.3506211258806,-83.0915012811406,INVESTIGATE PERSON
2258547,42.3363450387169,-83.05242511660971,SPECIAL ATTENTION
791862,42.3421293286584,-83.07300962260621,TRAFFIC STOP
2106185,42.3981436015798,-83.1401522718753,TRAFFIC STOP
1452188,42.439941657187795,-83.010305091679,UNKNOWN PROBLEM
613699,42.3943126648344,-83.1972375109499,UNKNOWN PROBLEM
2263145,42.3719116478213,-83.0686363028684,SPECIAL ATTENTION
651768,42.3485545349451,-83.0586620012677,MT EMS-TRO/ENTRY
2298048,42.4340182100618,-83.0220847143659,SPECIAL ATTENTION
2264360,42.4035520267404,-83.1914731013016,DV A/B I/P-J/H
802342,42.4305259523916,-83.1961672325552,LARCENY REPORT
1061766,42.360649691219,-83.06932023499641,ADMIT OR E/E
2113058,42.3551958959761,-83.06887329574941,SPECIAL ATTENTION
638657,42.4193436435692,-83.2788365062163,BURGLARY OTHER
358072,42.4422181163777,-83.0614593436715,DISTURBANCE
636235,42.4470279640286,-83.0833910281945,BUS BOARDING
642145,42.3505853117241,-83.0600213335847,AID MOTORIST / CHILD LOCKED IN
829730,42.3376178246786,-83.05529492158001,PROPERTY DAMAGE NON-CRIMINAL
1589805,42.350282722841,-83.2393062729126,MALICIOUS DESTRUCTION I/P
1722294,42.35858204226879,-83.04048973182891,TRAFFIC STOP
1297895,42.349768151274205,-83.10745660149921,MENTAL VIOLENT - ARMED
200648,42.443888092952704,-83.23332682216929,UNKNOWN PROBLEM
716053,42.3893572783804,-83.19825589355041,TRAFFIC STOP
1781693,42.3430518275411,-83.24019094705109,ASSAULT AND BATTERY IP-JH
2146603,42.3459597674119,-83.2037554681013,TOWING DETAIL
2009154,42.3447759280889,-83.1448678479209,TOWING DETAIL
1359121,42.3342440537647,-83.06537859698709,TRAFFIC STOP
1914841,42.3690451905161,-83.07691226063349,FRAUD REPORT
992130,42.357801364886,-83.2201075454235,ASSIST OTHER
1785456,42.3311298334231,-83.1294475569523,SPECIAL ATTENTION
1386894,42.3358349274354,-83.0446568458709,LARCENY REPORT
87266,42.3796183910169,-83.1128034413363,UNKNOWN PROBLEM
934077,42.35137675958529,-83.0474064026933,SPECIAL ATTENTION
85293,42.3961358863472,-82.9569658253374,TRAFFIC STOP
2108021,42.3111036856394,-83.13411427660719,DISTURBANCE
374705,42.4079256070102,-83.1535729716999,AUTO X HIT& RUN UNK INJURIES
2329551,42.415379784464506,-83.22794068743609,DISTURBANCE
1097873,42.3858004096567,-83.1708475983897,INVESTIGATE PERSON
1141327,42.416497229742,-83.2576476673008,INVESTIGATE PERSON
194254,42.4242591997789,-83.24950497543459,UNKNOWN PROBLEM
2263583,42.4314626105849,-83.14946473286659,HOLD UP ALARM AND MOW
217779,42.4343823399536,-83.00714676451071,UNKNOWN PROBLEM
1015684,42.383760537751606,-83.19801332002599,INVESTIGATE AUTO
2257838,42.3950031171934,-82.9601149217634,ASSAULT AND BATTERY IP-JH
2011212,42.37850736800279,-83.0936232424542,HANGUP CALLS
1203564,42.3546002828208,-83.0714114281717,BUILDING CHECK
1884625,42.447289503052396,-83.000296209062,HANGUP CALLS
1072083,42.344149170054294,-83.2575922106403,AUTO X HIT& RUN UNK INJURIES
1803429,42.4011622849671,-83.2161921613948,HANGUP CALLS
1472808,42.43292780964521,-83.07396936273379,SPECIAL ATTENTION
465997,42.3275657267483,-83.1291282690601,FRAUD REPORT
2010888,42.344745205213,-83.11106416653051,HANGUP CALLS
1851822,42.443313424415706,-83.1592579964487,TRAFFIC STOP
1604657,42.3913374956854,-83.2249366222299,CHILD / ADULT ABUSE REPORT
1286373,42.3586043052324,-83.1750529636242,SUICIDE THREAT
131427,42.3609057013423,-83.0294521269468,INVESTIGATE PERSON
1367685,42.356593801104204,-83.00476382752359,SPECIAL ATTENTION
344495,42.42083656704779,-83.06151298263579,BURGLARY OCCUPANT AWAY J/H
1190106,42.3673776000031,-82.9849277774925,ASSAULT AND BATTERY
1637341,42.370777410158,-83.12024045998429,NARCOTICS REPORT
2014782,42.4219074345921,-83.10196617978771,MISSING REPORT
2342386,42.431701991533,-83.13597841605271,TRAFFIC STOP
877204,42.372066347122,-83.0687395798458,TRAFFIC STOP
1770956,42.4278919848222,-82.97511131877991,TOWING DETAIL
149260,42.373496760101396,-83.01225146696359,BURGLARY OCCUPIED RESD I/P
1638718,42.3468043218704,-83.23675857387809,UNKNOWN PROBLEM
1187913,42.395632610274895,-83.21499875614559,FELONIOUS ASSAULT IP
3757,42.4145432896118,-83.2769717110706,MISCELLANEOUS TRAFFIC
1729106,42.388366184967204,-83.16447297452041,RECOVERED / FOUND PROPERTY
1851150,42.36714250896029,-83.0813933384885,TRAFFIC STOP
378849,42.4489531652575,-82.9685454783711,AUTO X OR PED X - INJURIES
2156305,42.3993141876729,-82.9914701571253,INVESTIGATE PERSON
2137370,42.3866991412671,-83.1395528928228,TOWING DETAIL
217022,42.3745869602402,-82.9402229743535,SPECIAL ATTENTION
250765,42.4251757232732,-83.0239313429956,TRAFFIC STOP
66984,42.3003668801043,-83.1115602131719,SHOOTING/CUTTING/PENT WND RPT
2362494,42.4400590779321,-83.1990941439567,INFORMATION/NON-CRIMINAL RPT
413943,42.4489094495575,-83.0027026490406,MISCELLANEOUS TRAFFIC
571272,42.417157193407895,-83.14072484068991,AID MOTORIST / CHILD LOCKED IN
1596751,42.329355012119606,-83.1386680382921,RUBBISH LITTERING I/P
280775,42.3516772560925,-83.060752603117,INVESTIGATE PERSON
309977,42.367731713756704,-83.24954534135541,TRAFFIC STOP
333513,42.3609962870426,-82.9352895651623,DISTURBANCE
341599,42.419058978338796,-82.9606184765592,DISTURBANCE
585545,42.339129109160105,-83.0297757242332,MALICIOUS DESTRUCTION RPT
1507391,42.4072476737115,-82.9148491033976,SPECIAL ATTENTION
1211752,42.432385968340505,-83.15552430514609,LARCENY I/P OR J/H
1778338,42.377530028136896,-83.01893017592991,DISTURBANCE
538271,42.379191115706895,-83.0124312807265,ASSAULT AND BATTERY
844129,42.3641892103791,-83.0713424164462,PURSUIT - VEHICLE OR FOOT
445710,42.3991093189893,-82.9488462097836,TRAFFIC STOP
611260,42.3673776000031,-82.9849277774925,MALICIOUS DESTRUCTION I/P
1508086,42.3311339206319,-83.1235880336057,DISTURBANCE
1207670,42.4403402661025,-83.2392844724782,FELONIOUS ASSAULT IP
951141,42.333658692448296,-83.1404824906046,BURGLARY OCCUPIED RESD I/P
749756,42.3669864709849,-83.0061105021773,SPECIAL ATTENTION
2141732,42.414204404587394,-83.1967913582589,DISTURBANCE
1629877,42.410013517336104,-83.1349818754166,MENTAL NOT VIOLENT
2088294,42.3826893767369,-83.1783494021178,UNKNOWN PROBLEM
2262269,42.4099141782455,-83.14043734458409,DISTURBANCE
90222,42.3003668801043,-83.1115602131719,UNKNOWN PROBLEM
1550602,42.3498056437056,-83.0657825364227,ASSIST OTHER
1804235,42.3136142217269,-83.12787225526041,MALICIOUS DESTRUCTION RPT
2049287,42.3911241273078,-82.97140889089,INVESTIGATE PERSON
1296243,42.4339779453245,-83.02426146528191,TRAFFIC STOP
1245612,42.3862619013159,-83.2368556556364,SPECIAL ATTENTION
328762,42.416916075995104,-82.9105745436738,BREAKING AND ENTERING AUTO I/P
945532,42.378906892090605,-83.27330946585421,ASSAULT AND BATTERY
2038230,42.447881835988895,-83.0394218657552,SHOTS FIRED IP
599242,42.371898785858605,-83.23626174233591,DISTURBANCE
834897,42.328922857239796,-83.06689425672741,FELONIOUS ASSAULT IP
952493,42.3463564891333,-83.2448277341355,TRAFFIC STOP
2275755,42.364355037878795,-83.263050053172,INVESTIGATE PERSON
825270,42.371898785858605,-83.23626174233591,FELONIOUS ASSAULT IP
1369443,42.3515435779397,-83.0963501435244,ASSIST OTHER
186097,42.4165399648391,-83.1846894241032,WELL BEING CHECK
1759213,42.4002977529371,-83.2568372832185,DISTURBANCE
37545,42.419951545194294,-82.9675037338931,DISTURBANCE
1584764,42.396875749241794,-83.1926879785037,BURGLARY OTHER
1369291,42.4189034070771,-83.1512579445082,ASSAULT AND BATTERY
1114442,42.3479457909136,-83.041523317311,INVESTIGATE PERSON
372928,42.406174056929004,-83.1535166160261,INVESTIGATE PERSON
1890171,42.4289669473959,-83.2767491167297,SPECIAL ATTENTION
224578,42.3003668801043,-83.1115602131719,LARCENY I/P OR J/H
909904,42.3465701831436,-83.09615222455791,SPECIAL ATTENTION
1130114,42.364659310758796,-83.0401025823037,TRAFFIC STOP
67711,42.3545478909557,-82.98072010146771,VERIFIED ALR / PERSON W/O CODE
1265271,42.32061774862021,-83.0877611795173,DISTURBANCE
1249698,42.3865606519497,-83.2235598762327,DISTURBANCE
2310694,42.3356169072438,-83.03573177528091,DISTURBANCE
312608,42.434239089806105,-83.0118968477123,PERSON WITH WEAPON
282080,42.3724914112031,-83.203566850267,TOWING DETAIL
1266940,42.3355152845657,-83.1407479815032,AUTO X UNK INJ / IMPAIRED
1452293,42.328173531601294,-83.0453733458906,TRAFFIC STOP
1382458,42.4321214842705,-83.1183655332145,CHILD /  ADULT ABUSE
894819,42.3748804423559,-82.9582094014589,SHOTS FIRED IP
1382772,42.3875485669215,-83.0774348841171,TRAFFIC STOP
1158551,42.332477494980395,-83.21918874209341,UNKNOWN PROBLEM
1275352,42.3478865261157,-83.0742377104493,INVESTIGATE AUTO
776242,42.4061649417138,-83.1545044364147,BREAKING AND ENTERING AUTO I/P
283992,42.4314593358954,-83.0542917482535,"SHOTS J/H, EVIDENCE, REPT"
627375,42.394808106560795,-82.9661833839127,TRAFFIC STOP
77518,42.3650644087304,-83.0670815058395,DISTURBANCE
2328109,42.356089167861,-83.066716177294,RECOVERED / FOUND PROPERTY
496331,42.4218313806005,-83.1885781734682,MENTAL VIOLENT - ARMED
1096361,42.3025594507468,-83.11315386564979,TRAFFIC STOP
685969,42.343452191596796,-83.2115819116725,SPECIAL ATTENTION
2184430,42.3546002828208,-83.0714114281717,BUILDING CHECK
1083610,42.3660791220442,-83.16432892467292,TOWING DETAIL
522459,42.3103492989036,-83.1061670780349,DISTURBANCE
1452793,42.414173364685794,-83.1992442261959,TRAFFIC STOP
995808,42.26605975172,-83.1565665329908,TOWING DETAIL
1258714,42.3567931215742,-83.0642910075754,SPECIAL ATTENTION
1304151,42.3557916579324,-83.0636994418832,FIRE ALARM TEST
1501082,42.3897513894139,-83.13087696006691,TRAFFIC STOP
1642661,42.3805185766838,-83.0690064988288,TRAFFIC STOP
1807657,42.4044669230525,-83.14370470611709,HANGUP CALLS
2373846,42.3640475855546,-83.0691357445991,TRAFFIC STOP
845217,42.398261729732205,-82.9274412337376,DISTURBANCE
153355,42.43045749108129,-83.1986877050799,CHILD /  ADULT ABUSE
611536,42.3003668801043,-83.1115602131719,TOWING DETAIL
1204241,42.3667654779878,-83.2643533300558,ASSAULT AND BATTERY
1275843,42.416096936312705,-83.1968722759667,ONE OVER THE WHEEL
201389,42.3473893231188,-83.057881037435,UDAA REPORT
591848,42.321552117192795,-83.0687374957762,TRAFFIC STOP
2132223,42.334562438717604,-83.0402826454061,BUS BOARDING
460191,42.4194535934031,-83.00264315287359,MENTAL VIOLENT NOT ARMED
1083915,42.3994334542765,-83.194936680782,TRAFFIC STOP
2379853,42.425232181176,-82.9478082054397,ONE DOWN/OVERDOSE
826035,42.425803881515996,-83.1728118345427,SCRAP STRIP  BLDG  IP
1410027,42.3893572783804,-83.19825589355041,TRAFFIC STOP
922152,42.356089167861,-83.066716177294,ESCORT
2004936,42.408717820784,-82.9595389261697,LARCENY REPORT
1127730,42.4164673577058,-83.1895594730023,SPECIAL ATTENTION
642665,42.3874776730755,-82.94664885753458,SPECIAL ATTENTION
1030985,42.413525071692206,-82.9948544943083,DISTURBANCE
1560814,42.385628701809296,-82.94888984531859,SPECIAL ATTENTION
927033,42.4058624492064,-82.96055269652629,SPECIAL ATTENTION
2347497,42.3964611127235,-82.95606597388449,HANGUP CALLS
268195,42.4380073195599,-83.1892147057432,BURGLARY OCCUPANT AWAY J/H
1528734,42.387746181160296,-83.0173554034654,DV A/B I/P-J/H
2360707,42.414810642244504,-82.964780821682,MENTAL VIOLENT NOT ARMED
1489033,42.43514091739421,-82.97528482128979,TRAFFIC STOP
24820,42.4321241914953,-83.1154253265605,DISTURBANCE
1804811,42.3358056388995,-83.1400045511581,TRAFFIC STOP
594078,42.4165399648391,-83.1846894241032,UDAA REPORT
688029,42.3260478757853,-83.07604243297509,TOWING DETAIL
813414,42.3448937240491,-83.0629772680331,SPECIAL ATTENTION
663682,42.3003668801043,-83.1115602131719,PARKING COMPLAINT
756206,42.3719734126765,-82.98078327580241,INFORMATION/NON-CRIMINAL RPT
921896,42.38706056398421,-83.19817476286671,TRAFFIC STOP
856233,42.3616042973728,-83.1213055318457,BUS BOARDING
961473,42.4304894571161,-83.1974273397841,ONE DOWN OR OVER THE WHEEL
70274,42.3836569643088,-83.1589303445009,AUTO X UNK INJ / IMPAIRED
1437840,42.3990827940635,-82.9252024426929,BURGLARY OTHER
1327395,42.3405168467568,-83.077198173635,SHOTS FIRED IP
767637,42.3702079122221,-82.9569264095244,SPECIAL ATTENTION
969640,42.418896008024994,-83.2510808951716,MISSING REPORT
398413,42.3289646018357,-83.061792982128,SPECIAL ATTENTION
24620,42.4019905927553,-82.9352980424531,SUICIDE I/P
103032,42.4262033079851,-82.98356135637671,SPECIAL ATTENTION
1829609,42.4061820425424,-83.0427857763973,TOWING DETAIL
1527021,42.386744444217896,-83.2162637585925,AUTO X HIT & RUN W/ INJ
1520073,42.420071057411796,-83.182352757929,SHOOTING/CUTTING/PENT WND RPT
862945,42.4451992987574,-83.1810037392733,THREATS REPORT
210660,42.427055991095,-83.0115872537614,FRAUD REPORT
104677,42.4365535187772,-82.9533554890564,ASSAULT AND BATTERY
2112768,42.415884566458395,-83.2035219863172,VERIFIED ALR / PERSON W/O CODE
1236319,42.4160327839472,-83.1981277283661,TRAFFIC STOP
89672,42.4143009214994,-82.9515608004729,FELONIOUS ASSAULT IP
1002888,42.351708368066795,-83.0799512074685,SPECIAL ATTENTION
766354,42.414280838825704,-83.16890893141691,WELL BEING CHECK
180182,42.3870781366685,-82.9707678843176,TRAFFIC STOP
1052825,42.400961193767294,-83.0230047608795,DISTURBANCE
1208289,42.3999104469352,-83.17795147337159,PERSON WITH WEAPON
1151479,42.3003668801043,-83.1115602131719,BUS BOARDING
411584,42.3866536987936,-83.1028548170884,TOWING DETAIL
1469999,42.3728916283594,-83.1853246179455,SPECIAL ATTENTION
259451,42.3218232059839,-83.0919287587283,SHOTS FIRED IP
2089457,42.4214130197721,-82.9797714200832,INVESTIGATE PERSON
2312325,42.4211633200966,-83.2081494241741,INVESTIGATE PERSON
1441705,42.3771052130364,-83.1223522125407,SPECIAL ATTENTION
1046498,42.317780744469104,-83.07751354524359,TRAFFIC STOP
367922,42.4018584467712,-83.18777553671309,DISTURBANCE
870579,42.3862619013159,-83.2368556556364,TRAFFIC STOP
2035060,42.3476507954292,-83.1325791257903,ASSAULT AND BATTERY IP-JH
669628,42.3837248037621,-83.24873369923691,DISTURBANCE
838301,42.3691263919008,-83.072575397351,TRAFFIC STOP
2262415,42.4310964950182,-83.0209526678143,TRAFFIC STOP
135699,42.3761226460514,-83.1412706299117,BURGLARY OCCUPANT AWAY J/H
2155252,42.411609662534104,-82.95729153971651,TOWING DETAIL
157012,42.4096229802013,-83.24305987880649,LARCENY REPORT
93403,42.4498438025387,-82.96794284148909,BUS BOARDING
591826,42.4011622849671,-83.2161921613948,BURGLARY OCCUPANT AWAY I/P
942176,42.3591371644422,-83.0201869567374,RECOVER AUTO
2359726,42.44266121224771,-83.0708155802732,PARKING COMPLAINT
908626,42.3666223713699,-83.0070821482962,SPECIAL ATTENTION
1374698,42.3448937240491,-83.0629772680331,PERSON WITH WEAPON
1530086,42.3624548226639,-83.0946048627797,SPECIAL ATTENTION
102229,42.3003668801043,-83.1115602131719,BUS BOARDING
2056337,42.4000138792071,-83.1713950891648,UNKNOWN PROBLEM
1605270,42.3003668801043,-83.1115602131719,SPECIAL ATTENTION
1668366,42.4176350288566,-83.11366388628821,SPECIAL ATTENTION
1980877,42.36264511013,-83.0492334015085,HANGUP CALLS
264669,42.4427931737889,-83.21253742440491,TOWING DETAIL
1598737,42.4276312528015,-83.1705733363275,TRAFFIC STOP
1999018,42.4120462070727,-82.982556835159,DISTURBANCE
938708,42.3441782795743,-83.018470447413,BUS BOARDING
308908,42.43292780964521,-83.07396936273379,SPECIAL ATTENTION
1904150,42.4067593721452,-82.9279878628155,HANGUP CALLS
2222955,42.415584610124895,-83.2177632105902,SPECIAL ATTENTION
2380122,42.348577543358005,-83.0348622935802,TRAFFIC STOP
590712,42.3003668801043,-83.1115602131719,TOWING DETAIL
2300950,42.44660197911121,-83.11748421259058,LARCENY REPORT
177288,42.3397451969213,-83.0671348560676,INVESTIGATE PERSON
1228596,42.334562438717604,-83.0402826454061,LARCENY REPORT
155487,42.440700741680295,-83.0451773281634,DISTURBANCE
418878,42.4447953617317,-83.2005247084753,BUS BOARDING
938752,42.3537464978102,-83.0653799616363,INVESTIGATE AUTO
2034259,42.362132153316395,-83.0678057133952,FRAUD REPORT
1627067,42.34284439263789,-83.0747848137909,TRAFFIC STOP
2154757,42.4342759793188,-83.0107018006996,TRAFFIC STOP
510045,42.408696620728996,-83.2018399648269,UNKNOWN PROBLEM
591394,42.433956996107796,-83.0252780820672,FRAUD REPORT
445988,42.335423122020394,-83.0565523960633,TOWING DETAIL
169950,42.3003668801043,-83.1115602131719,TOWING DETAIL
2337715,42.4085843561939,-82.9951027292375,INFORMATION/NON-CRIMINAL RPT
1960420,42.3386848836033,-83.0710557523927,HANGUP CALLS
2305071,42.3003668801043,-83.1115602131719,TOWING DETAIL
1091943,42.406339374591,-82.94616071251491,TRAFFIC STOP
1332545,42.33629587100479,-83.0900740602877,DISTURBANCE
775829,42.4294504192355,-83.24426491109809,SPECIAL ATTENTION
846022,42.4371097950347,-82.97931695758459,DISTURBANCE
404923,42.3366375277415,-83.0426473525768,TRANSPORT PRISONER
1475889,42.354824844956,-83.0659949399545,BUILDING CHECK
687959,42.4145432896118,-83.2769717110706,AUTO X UNK INJ / IMPAIRED
2042822,42.393026787431296,-83.1220348777176,TRAFFIC STOP
112584,42.371707751104104,-83.0491933332351,HOLD UP ALARM AND MOW
755313,42.3725682387206,-83.19756483078659,SPECIAL ATTENTION
644567,42.367265614960104,-83.0223621997521,SPECIAL ATTENTION
1328196,42.3707506128152,-83.11392867394629,BURGLARY OCCUPIED RESD I/P
815257,42.366030891068796,-83.16673983304959,TRAFFIC STOP
1548891,42.335353885453,-83.029371206761,TRAFFIC STOP
479010,42.393486028453495,-83.23714210599209,AUTO X OR PED X - INJURIES
1139188,42.3984274244893,-83.2567649846083,LARCENY REPORT
344469,42.3358349274354,-83.0446568458709,TRAFFIC STOP
2090210,42.3340313622256,-83.0242547343253,TRAFFIC STOP
743739,42.3846226699711,-83.1784172850282,SPECIAL ATTENTION
1034782,42.33903368526371,-83.0233962117952,PROPERTY DAMAGE NON-CRIMINAL
2428885,42.4123292391244,-82.9491814012198,INVESTIGATE AUTO
710422,42.4130914239583,-82.9437617462129,FELONIOUS ASSAULT IP
1609179,42.4198465082621,-82.9600747698572,INVESTIGATE PERSON
1917873,42.351069896968795,-83.06650271337129,HANGUP CALLS
545699,42.3780469608663,-83.16207279774859,TRAFFIC STOP
2158816,42.331630513258204,-83.06044853496991,INVESTIGATE PERSON
1459091,42.3666953434632,-83.08258431141421,DV F/A RPT
1940391,42.364566795966,-83.2459518149317,DV A/B I/P-J/H
2427151,42.4454800440904,-82.99773049453171,INVESTIGATE PERSON
1877814,42.3545731407958,-83.05712774425321,ALARM UNKNOWN CAUSE
413626,42.3629108102609,-83.10171130282501,SCRAP STRIP BLDG JH
416875,42.4269068058111,-83.1960504421315,DISTURBANCE
544171,42.3619124768831,-83.1330889178111,DISTURBANCE
